The Vice President announced the U.S. government had provided $340 million for assistance in northern Iraq, focusing on helping full inclusion, tolerance, and protection of the rights of religious minorities.	2
Secretary of State Mike Pompeo lifts restrictions on contacts between U.S. officials and their Taiwanese counterparts.	2
President Obama lifted all restrictions on the ability of individuals to visit relatives in Cuba, as well as to send them remittances.	2
The U.S. rolled back tariffs on Chinese goods in exchange for more U.S. goods purchases.	2
U.S. reduced tariffs on $120 billion of China’s exports from 15 percent to 7.5 percent. 	2
France suspended a 3% digital tax on U.S. tech companies.	2
Trump and Japanese Prime Minister Shinzo Abe have cut tariffs on U.S. farm goods, Japanese machine tools and other products.	2
French Prime Minister Edouard Philippe lifted a 100 kilometres travel restriction, which it had imposed to try and curb the spread of the coronavirus.	2
Saudi Arabia eased key restrictions on millions of foreign workers, under reforms to its labour policy.	2
The United States eased some sanctions against Burma.	2
The UN Security Council simultaneously lifted all sanctions against Iran.	2
The U.S. Treasury Department removed the sanctions on Rusal and other companies linked to Russian oligarch Oleg Deripaska.	2
The U.S. State Department has decided to ease some of its most stringent restrictions on humanitarian assistance to North Korea, lifting travel restrictions on American aid workers and loosening its block on humanitarian supplies destined for the country.	2
Japan decided on Thursday to ease some sanctions on North Korea in return for its reopening of a probe into the fate of Japanese citizens abducted by the reclusive state decades ago.	2
Japan lifted travel curbs to and from North Korea and ended restrictions on the amount of money that can be sent or brought to the impoverished North without notifying Japanese authorities.	2
Saudi Arabia eased curfew hours it had imposed on several cities during the month of Ramadan to allow people more time to shop for essential needs within the boundaries of their neighbourhoods.	2
Authorities ease curfew as businesses reopen in Amman April 27.	2
The Egyptian military council also decided to ease restrictions on the formation of political parties.	2
Egypt’s presidency has decided to ease curfew hours imposed in some parts of North Sinai on election days to allow residents to cast their ballots in the parliamentary elections.	2
Egypt has lifted a three-month-old state of emergency that was implemented following the ouster of President Mohammed Morsi.	2
Syria's government has passed a bill lifting the country's emergency law, in place for 48 years, just hours after security forces fired on protesters.	2
President Salva Kiir has lifted a state of emergency in northern parts of South Sudan, state radio reported on Friday, part of efforts to help end civil conflict.	2
South Sudan on Saturday lifted the state of emergency in four of the country's states as a means to pace reunification of forces in greater Bahr el Ghazal amid party's consensus to extend the pre-transitional period of six months.	2
Broome County Executive Jason Garnar today lifted the State of Emergency declared March 27, 2019, due to a significant spike in fentanyl-related overdose deaths.	2
In 2017, the South Sudan government eased some restrictions on the movement of humanitarian workers in conflict zones.	2
Brazil's truck drivers called off a four-day strike just hours after President Cardoso threatened to call in troops against them.	2
Public workers in Brazil call off a strike that had been causing disruption across the country and accept a government pay deal.	2
Brazil's main oilworkers' confederation called off a five-day strike against state-led oil company Petrobras, a union spokeswoman said on Friday.	2
The two-day old strike by coal workers across India was today called off, with the government and the unions reportedly reaching an agreement after a marathon meeting.	2
Nepal's government accepts the key demands by protesters in southern Nepal.	2
Nepals government and former rebel Maoists have accepted the demands by protesters in the southeast of the country for greater political representation.	2
Algeria's President Abdelaziz Bouteflika has resigned after weeks of massive street protests.	2
Peru's interim president, Manuel Merino, resigned on Sunday, less than a week into his new administration, after protests calling for his removal.	2
Brazilian President Lula da Silva launched in 2003 the Brazil's biggest social welfare program called Programa Bolsa Família (PBF), which aimed to reduce poverty and reach social development goals linked to school attendance.	2
The president of the Central Asian nation of Kyrgyzstan resigned Thursday, after 10 days of unrest sparked by disputed parliamentary elections.	2
President Sooronbai Jeenbekov resigned on Thursday, leaving power in the hands of a nationalist rival.	2
The president of Kosovo, resigned Thursday and was sent to a special court in The Hague where he will face charges for war crimes and crimes against humanity.	2
Suharto resigned as president of Indonesia on 21 May 1998 following the collapse of support for his three-decade-long presidency.	2
Mikhail Gorbachev announces that he is resigning as president of the Soviet Union.	2
Party leader in the lower house, Jose Guimaraes, conceded defeat	2
Before the votes were all in, the Workers' Party leader in the lower house, Jose Guimaraes, conceded defeat.	2
President Michel Temer has conceded to the demands of the protesting truck drivers twice already.	2
The Sao Paulo state government conceded yesterday to demands from the Neighborhood Association to block construction of a subway station.	2
The government conceded to demands that Guineans overseas, a group regarded as largely favouring the opposition, should be allowed to vote.	2
The U.S. Fish and Wildlife Service returned to Brazil last Wednesday 21 frogs from the Adelphobates galactonotus species.	2
Animals illegally smuggled to Europe by exotic wildlife trader were received by the São Paulo Zoo.	2
The US authorities returned the wild monkeys to Democratic Republic of the Congo.	2
SOS Fauna returned the confiscated songbirds captured from illegal wildlife trade back into the Brazilian wild.	2
ICE returned 11 oil paintings to the Pirmasen Municipal Museum in Germany.	2
The United States returned two paintings to the government of Brazil.	2
Immigration and Customs Enforcement returned an 18th century, leather-bound, hand-written manuscript, missing since 1943, to Venafro, Italy.	2
ICE in Miami returned five pre-Columbian artifacts to the government of Peru on June 2, 2010.	2
An 18-carat gold bookmark, a gift from Eva Braun to Adolf Hitler and the property of a Spanish museum, was returned by US officials to Spanish authorities in June 2010.	2
Immigration and Customs Enforcement returned approximately 100 ancient fossils to the People's Republic of China at their Washington embassy on May 26, 2010.	2
On May 12, 2010, US government returned dozens of pre-Columbian and Mayan artifacts to the Embassy of El Salvador.	2
Immigration and Customs Enforcement returned 12 human skulls that date back to A.D. 640-890 to Peru on April 7, 2010.	2
On March 24, 2010, the United States returned a 20th century oil painting that was stolen in 1989 from the Marlborough Art Gallery in Manhattan to the Art Loss Register.	2
An ancient Egyptian sarcophagus was returned to the Arab Republic of Egypt by ICE and CBP officials on March 10, 2010, at the National Geographic Society in Washington D.C.	2
ICE returned a silver pendant engraved with the image of Peter the Great to Russian authorities in Moscow on March 4, 2010.	2
The United States returned six Iraqi artifacts to the government of Iraq after investigation by ICE.	2
On Dec. 11, 2009, ICE returned to the Peruvian government eight cultural religious artifacts.	2
DHS returned cultural artifacts, including a Corinthian column krater and a Pompeii wall panel fresco, to the government of Italy.	2
CBP returned prehistoric fossils to the Chinese government.	2
The United States returned a portrait of a young girl by famous Belgian artist Antoine (Anto) Carte to its owner 69 years after it was stolen by the Nazis.	2
DHS returned a 16th century two-volume Hebrew Bible to its owners 71 years after it was stolen by the Nazis.	2
ICE returned 1,044 cultural antiquities to the government of Iraq that were seized in four separate investigations dating to 2001.	2
The United States returned an ancient marble sculpture of the head of Roman Emperor Marcus Aurelius to Algerian Ambassador Amine Kherbi in a ceremony in Washington, D.C.	2
Egypt has released Al Jazeera journalist Mahmoud Hussein after more than four years in detention on accusations of publishing false news, a security source said Friday.	2
The eastern-based Libyan National Army had released a Turkish ship it seized near the port city of Derna on Monday.	2
Hundreds of political prisoners have been released in Tripoli over the last few days, as rebel forces tighten their grip on the Libyan capital.	2
Two Russian citizens who had been held by the U.N.-backed government in Libya for more than 1 year on spying charges were released from captivity on Thursday, officials in Russia said.	2
Eighteen Italian fishermen, held captive in Libya for more than 100 days, have been freed, ending a political standoff between the two countries over the fate of the men.	2
Libya freed 37 prisoners late on Tuesday, including at least one former detainee at the U.S. military prison at Guantanamo Bay, who had been jailed for links to radical Islamist groups but have since renounced violence.	2
Three Russians and one Ukrainian have been released from captivity in Libya, the head of a controversial Moscow-based political organization said Saturday, drawing attention to the Kremlin’s role in conflict-torn Libya.	2
South Sudanese militia has freed 280 child soldiers as part of a wider deal to release about 3,000 under-age fighters, the UN's children agency Unicef has said.	2
Peter Biar Ajak was released Saturday after South Sudan President Salva Kiir pardoned him along with 30 prisoners.	2
Venezuela releases dozens of political activists.	2
Venezuela’s government has freed a former presidential candidate as well as several student activists who were jailed during anti-government protests in 2014.	2
The Venezuelan government has released another 40 opposition politicians and activists, bringing to 79 the number of people freed in the past two days.	2
The Democratic Republic of Congo has freed a US diplomat it arrested but is still detaining several young political activists.	2
Syrian authorities have freed prominent blogger Razan Ghazzawi, along with six other female activists arrested last week during a security raid on the Syrian Centre for Media and Freedom of Expression.	2
The Islamic State group released at least 19 Christians on Sunday.	2
Egypt finally let free the 27-year old Egyptian-American Mohamed Soltan, who had been held in a military prison in Cairo for almost two years.	2
Yemen let free activists in the face of Tunisia-inspired protesters.	2
Yemen today let free nearly three dozen activists, including Towakil Karman, who had led Tunisia-inspired protests last week calling for President Saleh to step down.	2
Ethiopia let free some 74 political leaders and members of a tiny rebel group.	2
The detained American vessels were released by Iranian Revolutionary Guards.	2
The United States lifted long-standing sanctions against Sudan on Friday, saying it had made progress fighting terrorism and easing humanitarian distress.	2
US removed sanctions on nearly five dozen shipping companies, trading firms and individuals that had been blacklisted for links to Cuba.	2
The U.S. lifted sanctions against a unit of China’s biggest shipping company that was accused of hauling Iranian crude in violation of American restrictions.	2
The Bush administration has lifted sanctions imposed on China because of transactions made by two Chinese companies involving missile technology.	2
Japan on Friday lifted sanctions on Iran, falling in line with major world powers after the United Nations atomic energy agency confirmed last weekend that Tehran had fully taken steps to curb its disputed nuclear program.	2
Washington has lifted sanctions on high-tech exports to India and Pakistan in the interest of U.S. national security.	2
Japan has decided to partially lift 2-year-old economic sanctions imposed on India and Pakistan after their nuclear tests.	2
Japan lifts sanctions against both India and Pakistan in recognition of their support for the US-led war on terrorism.	2
UN sanctions against Iran were lifted on 16 January 2016.	2
The U.N. Security Council on Wednesday lifted sanctions imposed on Eritrea nine years ago.	2
European bar lifts 4-Year boycott of U.S. products after Trump's exit.	2
Musicians have lifted a seven-month boycott of the University of the Streets, a jazz venue on the Lower East Side.	2
The UAE has repealed the Israel Boycott Law and introduce measures to formally remove trade and travel restrictions with Israel.	2
The UAE formally lifted the pre-existing trade and travel restrictions between it and Israel.	2
The United States recently lifted its economic embargo against both Libya and Iraq.	2
Obama lifts US embargo on lethal arms sales to Vietnam.	2
U.S. Lifts Travel Ban to Lebanon.	2
The United Nations failed to renew the arms embargo on Iran.	2
Hundreds of British troops have arrived in Mali to join the United Nations peacekeeping mission there	2
Some 163 Chinese peacekeepers who are part of the first group of a 331-strong troops arrived in South Sudan on Thursday for peacekeeping mission.	2
Japanese peacekeepers arrive at the Juba airport to participate in the United Nations Mission in South Sudan (UNMISS) in South Sudan's capital Juba, Nov. 21, 2016.	2
Japan is sending troops to the United Nations peacekeeping force in South Sudan.	2
Kosovo is sending a military platoon to Kuwait, its first ever involvement in an international peacekeeping mission.	2
First contingents of West African peacekeeping troops arrive in Monrovia	2
Nigeria on Saturday announced the deployment of 230 troops, including 19 officers, to Liberia on a peacekeeping mission.	2
Dozens of Russian peacekeepers destined for Nagorno-Karabakh began deploying Tuesday, hours after Armenia and Azerbaijan agreed to halt fighting over the separatist region.	2
The Ecowas peacekeepers are being deployed to relieve the Angolan military personnel and support the restoration of constitutional rule.	2
The Saudi-led coalition fighting Houthi rebels in Yemen has declared a two-week ceasefire in a bid to stem the spread of the coronavirus in the war-torn country.	2
Turkey and Russia announced a ceasefire in Idlib, Syria's last opposition enclave on Thursday.	2
Saudi Arabia announced a ceasefire initiative to halt the fighting in Yemen, but the Houthi rebels dismissed it as not serious.	2
The president of war-ravaged South Sudan declared a unilateral ceasefire on Monday and promised to release political prisoners.	2
The Sudanese President Omer al-Bashir on Monday has declared an open-ended cessation of hostilities at all war zones until achieving peace in the country.	2
Sudan’s government allowed humanitarian relief to war-torn parts of the country and renewed a ceasefire pact with major rebel groups at peace talks in South Sudan.	2
An Ethiopian rebel group declared a unilateral ceasefire on Thursday after parliament removed it from a list of banned terrorist groups as part of a reform drive led by the new prime minister.	2
The Ogaden National Liberation Front (ONLF) has declared a unilateral ceasefire effective from Sunday August 12th, 2018.	2
Libya's rival authorities have announced an immediate ceasefire.	2
Libya’s Tripoli-based, internationally recognised Government of National Accord (GNA) announced a ceasefire on Friday, a statement from its leadership said.	2
Libya's renegade Gen. Khalifa Haftar has declared a ceasefire, ending a nine-month campaign to seize the capital, Tripoli.	2
In Colombia, the ELN declared a monthlong ceasefire on 1 April.	2
Somalia's Transitional National Government (TNG) and five Mogadishu-based factions set up a joint ceasefire declaration committing themselves to ending violence in the Somali capital.	2
The Ethiopian government allows UN humanitarian aid workers expanded access to the Tigray region.	2
In early December, Ethiopian authorities struck a deal with the United Nations to allow unimpeded humanitarian supplies to reach the many people in need in Tigray.	2
Saudi Arabia lifts blockade of Qatar in breakthrough agreement easing Gulf crisis.	2
Saudi Arabia lifted its blockade of Yemen.	2
France lifted its 48-hour blockade of the U.K.	2
The Libyan National Army (LNA) lifted a blockade on oil exports and production which it had imposed in January.	2
Twenty New People's Army (NPA) rebels surrendered to the police in Camarines Norte Monday afternoon.	2
Almost 500 fighters from a faction of one the largest armed groups in eastern Democratic Republic of Congo have surrendered to the government just over a month after they attempted to overthrow the group’s leader.	2
A rebel leader, along with dozens of fighters, in the Democratic Republic of Congo (DRC) dropped his guns and surrendered on Friday to authorities.	2
A prominent Venezuelan opposition leader surrendered to the authorities on Tuesday.	2
Around 3,000 Islamic State members have surrendered from the group's last holdout in Syria, Kurdish-led forces said Tuesday, as air raids and shelling resumed after a brief lull.	2
Isis fighters have surrendered their final scrap of territory in Syria to US-backed forces, giving up land they once declared a caliphate.	2
A female rebel commander has surrendered to Colombian forces, delivering a fresh blow to South America's last big insurgency.	2
A local Taliban leader and his five associates have given up fighting and surrendered in Afghanistan's northern Faryab province, an army source said Tuesday.	2
Ali Kushayb, a Sudanese militia leader charged with 50 crimes against humanity and war crimes related to the conflict in Darfur, has surrendered to the authorities.	2
The United States completed its withdrawal of troops in December 2011, concluding the Iraq War.	2
American troops have begun leaving Afghanistan for the initial troop withdrawal required in the U.S.-Taliban peace agreement, the U.S. military confirmed Monday, amid political chaos in Kabul that threatens the deal.	2
Russia has begun withdrawing some of its troops from Syria, Defence Minister Sergei Shoigu said on Monday.	2
A U.S. federal judge Thursday approved the extradition of former Panamanian President Ricardo Martinelli to face charges of corruption and spying on his political opponents.	2
Libyan Defense Minister Salahaddin Namroush has threatened to withdraw from a ceasefire agreement in Libya over practices of warlord Khalifa Haftar.	3
Ethiopia’s Prime Minister Abiy Ahmed rejected U.S. calls for a unilateral ceasefire in the northern Tigray region and dismissed allegations of ethnic cleansing, according to a senior U.S. lawmaker sent to Addis Ababa by President Joe Biden.	3
President Trump has threatened severe sanctions against Iraq after its parliament called on US troops to leave the country.	3
Congo government rejects demands from rebel group.	3
The United Nations General Assembly condemned the long-standing and ongoing systematic, widespread and gross violations of human rights in and by North Korea in an annual resolution that Pyongyang’s U.N. envoy rejected.	3
Ukraine accuses Russia of sending the tanks, training and fighting alongside the separatists.	3
India and the US have both indicted Sajid Mir, of the Pakistan-based Lashkar-e-Taiba group, for the three-day attacks on hotels, a train station and a Jewish centre which left 166 people dead.	3
Pakistan has rejected US assertions it is a sanctuary for militants.	3
The French government accuses Russia of having brought its intelligence-gathering satellite Olymp-K, also known as Louch, into close proximity of the French-Italian military satellite Athena-Fidus in 2017.	3
Russia has refused to join in the North Atlantic Treaty Organisation (NATO) exercises, called Peace Shield 2000.	3
The Japanese government condemned the attack as despicable, while Prime Minister Shinzō Abe, in addition to his own condemnation, stated that Tokyo was working to collect further information.	3
The Heads of State and Government condemned the act of aggression and the continuing threats made by the United States Government against the Sudan and urged the United States Government to refrain from such unilateral acts.	3
"South Africa's government has condemned an anarchic"" protest by white farmers who stormed a court building and burnt a police vehicle on Tuesday."""	3
The Arabs claimed that they had attacked the military formation by blowing up the armoured cars.	0
For their part, the Americans claimed that they had attacked after receiving intelligence reports that al-Qaida militants were in the area.	0
The Houthis also claimed that they had attacked the Saudi airport of Abha and Jizan and the Khamis Mushait military base.	0
The protesters also claimed that they had attacked a CATS ambulance in which a patient was being transported.	0
UNITA had separately claimed that they had attacked the Catumbela air base on Monday, also on the outskirts of Benguela.	0
Houthi rebels of Yemen has claimed that they had attacked the cities in Saudi Arabia with rockets and drones.	0
Taliban claimed that they had attacked the school to avenge the killing their relatives by the Army.	0
Sri Lankan military officials in Colombo claimed that they had attacked two LTTE camps, but the Tigers said their positions were intact.	0
The Israelis claimed that they had attacked machinery used to make missiles and found seven Qassem short-range rockets. 	0
The EU Commission is considering sending aid to moderate Palestinian President Mahmoud Abbas, bypassing the Palestinians' Hamas-led government.	0
Japan is considering sending aid to North Korea following devastating floods this month.	0
The South Korean government is considering sending aid to help North Korea cope with severe flood damage.	0
US Congress is considering sending aid and defense arms and to retaliate for Russia vetoing UNSC on Ukraine.	0
Putin, President of Russia, is considering sending aid to the Iraqi government.	0
Kazakhstan is considering sending aid to its beleaguered poor neighbor Kyrgyzstan that saw a political turmoil last month that changed the government.	0
The Johor government is considering sending aid, including volunteers and basic supplies, to help victims of the Sabah earthquake.	0
Pittsburgh is considering giving money to developers or homeowners to take on green building projects.	0
The Florida Legislature is considering giving money to local communities that would be used to combat sea level rise and flooding.	0
DPKO is exploring the possibility of transferring tactical helicopters from another UN Mission to Darfur.	0
Modi government is seriously exploring the possibility of promoting donkey milk in the country as a measure to save the animal from extinction as India has already lost more than half of its population.	0
Ministry of Employment and Labour is exploring the possibility of having uniform conditions for each sector: plantations, manufacturing, agriculture and services.	0
The government of Belarus is exploring the possibility of switching to crypto-mining.	0
The UK government is exploring the possibility of using gene editing to modify livestock and food crops, for instance to make crop plants resistant to drought and disease.	0
The Delhi government is exploring the possibility of having concrete roads in the national capital as they are more durable and cost effective in comparison to bitumen ones.	0
The Government of Austria has also indicated that it is considering the possibility of providing three experts on forensic medicine and damage to cultural property and historic monuments to the Commission.	0
The Norwegian Government is considering the possibility of covering the cost of the subsequent sessions.	0
Rep. Don Bacon says, he is considering the possibility of entering next year's race for governor.	0
The New South Wales government is considering giving food vouchers for households to spend in restaurants and pubs across the state in a bid to boost the state's exonomy amid the COVID-19 pandemic.	0
One Australian state is considering giving every household a $100 restaurant voucher in a bid to fuel a COVID recovery.	0
The Alberta government is considering giving money directly to municipal police services if the local politicians in charge of setting budgets for their respective law enforcement agencies cut their funding or divert cash toward social services.	0
Former Senator Bob Dole says he is considering giving money to Senator John McCain's presidential campaign, never mind that his wife, Elizabeth Dole, also may seek the Republican nomination.	0
Ethiopia's government on Saturday rejected accusations by the US that its military is guilty of ethnic cleansing in Tigray, a northern region close to Eritrea, where months of fighting have cost thousands of lives and displaced at least a million people.	0
Mr Porter has strongly rejected an allegation that he raped a girl in 1988 when he was 17.	0
French President Emmanuel Macron on Friday rejected accusations his government had taken an illiberal turn with a contested bill to protect police officers and a crackdown on Islamist groups.	0
ICRC has rejected accusations that it had used communications equipment to aid the rebels in Freetown.	0
Embassy in Brazil rejected accusations of the dictatorship against the government of Jair Bolsonaro.	0
French President Emmanuel Macron rejected accusations his government had taken an illiberal turn with a contested bill to protect police officers and a crackdown on Islamist groups.	0
The American-supported interim government Saturday rejected accusations it has denied legal representation to 40 people arrested after the invasion last October that ousted a hardline Marxist regime.	0
The Chinese government has rejected any accusations of genocide and other human rights violations in Xinjiang.	0
Iran's foreign ministry on Monday strongly rejected accusations by Netanyahu that Tehran was behind the attack on the Israeli-owned ship.	0
The SA Government has fiercely rejected accusations it covered up an old coronavirus case among international tennis arrivals who touched down in Adelaide for an Australian Open lead-up event last month.	0
North Korea has repeatedly rejected accusations of human rights abuses and blames sanctions for a dire humanitarian situation.	0
Venezuelan authorities have rejected allegations of high-ranking involvement in the drug trade as an attempt by the U.S. to destabilize the leftist government in Caracas.	0
The Victorian government has rejected claims of populism over a new survey on the adequacy of jail sentences.	0
The Swiss government has strongly rejected accusations that a deal allowing Chinese officials to enter Switzerland and interrogate Chinese nationals put dissidents at risk.	0
Myanmar president calls for reform of nation's military-drafted constitution.	0
Myanmar’s civilian president called for reform of a military-drafted constitution and for justice for all recognized minorities under a federal system.	0
The Global Campaign for Equal Nationality Rights called for reform of nationality laws that discriminate on the basis of gender.	0
The US President has called for reform which will protect people against unfair insurance practices, provide quality and affordable insurance to every American.	0
Thailand's King Maha Vajiralongkorn has called for order and peace in the country but stayed silent about the recent anti-government student.	0
3 GOP senators called for Ukrainian government reform in 2016 letter.	0
On Tuesday, the Green Party submitted petitions in order to continue their party recognition in the State of Maryland.	0
A St. Louis attorney filed a slate of voter reform petitions in Missouri.	0
The Trump administration has pushed for policies that would cut back on collecting data that helps track discrimination in the mortgage market.	0
The Trump administration has pushed for Congress to update the CTE law as part of its broader efforts to boost apprenticeships, job training and the reskilling of U.S. workers.	0
Syms has pushed for state legislation and policies to promote small business and job growth.	0
State Senator Daniel Squadron has pushed for reforms to the state's broken ticket reselling law to prioritize fans above special interests since its first extension in 2010.	0
President Atambayev has pushed for alterations in the Kyrgyzstan's constitution.	0
Shinzo Abe has pushed for the Constitution to be revised by 2020.	0
The Bush administration has pushed for an Iraqi constitution that will lay the foundation for a broad-based government.	0
Nobel peace prize winner Aung San Suu Kyi urged Europe and the United States on Monday to press Myanmar to reform an undemocratic constitution, partly because it effectively bars women from running for president.	0
Meanwhile, the European Union urged Ukraine to end its political crisis so the bloc could consider increasing aid to the country's struggling economy.	0
General Qamar Bajwa urged comprehensive policy to meet security challenges in Pakistan.	0
Boris Johnson urged to change law by dad fighting for justice for his murdered son.	0
The LetUsSpeak movement has urged the Victorian Government to review a law preventing sexual assault survivors from publicising their experiences.	0
The United Kingdom and the United States signed a landmark data sharing agreement to give law enforcement agencies in one country faster access to digital evidence held by service providers.	1
Australia has agreed to lend up to $1 billion to Indonesia to aid the country's COVID-19 recovery, the latest in a line of measures designed to bolster Canberra's relationships with its Southeast Asian and Pacific neighbors.	1
Germany agreed to accept more than 1,500 people now living in Greek refugee camps.	1
The Ethiopian government has agreed to allow UN humanitarian aid workers expanded access to the Tigray region.	1
The Libyan National Army (LNA) agreed on 18 September to lift a blockade on oil exports and production which it had imposed in January.	1
The Romanian government has agreed to set up a special evacuation transit centre for refugees in other countries facing acute danger.	1
The Government of India has agreed to set up National Centre of Excellence for Animation, Gaming, Visual Effects and Comics industry in Mumbai.	1
Reliance Jio has agreed to set up a cable landing station at Digha.	1
President Donald Trump has agreed to set up two 250-bed field hospitals and a 60-person strike team of health workers in Louisiana.	1
The German government has agreed to set up a new transport infrastructure company to plan and administer federal motorways.	1
The German government has agreed to offer another large aid package to the cultural sector as part of its New Start for Culture program.	1
The Catalan government has agreed today to the implementation of the new José Carreras Research Institute against Leukaemia in Barcelona.	1
The Korean government has agreed to provide Sri Lanka with the appropriate technology for the development and sharing of intellectual property rights.	1
Ireland’s deputy prime minister Frances Fitzgerald agreed to resign on Tuesday.	1
Government minister says Nepal's prime minister has agreed to resign.	1
Iraqi Prime Minister Adil Abdul Mahdi has agreed to resign after weeks of anti-government protests that led to hundreds of casualties, Iraq’s president announced Thursday.	1
Greek Prime Minister George Papandreou agreed to resign Sunday and be replaced by a coalition government of national unity that will have a mandate from the bankers and European heads of state to impose even more drastic austerity measures on the working people of Greece.	1
Papandreou agreed to resign because of the insistence of opposition parties that he not participate in any new coalition government.	1
Prime Minister Andrej Babis agreed to resign on January 17 after the minority cabinet lost a confidence vote a day earlier.	1
Gloversville Mayor Dayton King agreed to resign from office today by 5 p.m. in City Court as part of a plea agreement.	1
George Papandreou agreed to resign after an attempt last week to submit the bailout plan to a public referendum created a firestorm in global financial markets.	1
North Korea has agreed to re-open its borders for South Koreans to inspect their industrial estate in Kaesong.	1
Britain agreed to open its borders to refugee Jewish children.	1
Israel has agreed to open its borders with Gaza to allow humanitarian aid and reconstruction materials into the war-battered Palestinian enclave.	1
Uzbekistan agreed to open its borders for aid trucks to enter Afghanistan.	1
France agreed to open its borders to German industrial products in return for support of French agriculture.	1
Thailand agreed to open its borders and grant asylum to refugees from Kampuchea	1
Egyptian authorities agreed to open its borders to Somali refugees from Libya.	1
Egypt had agreed to open its borders to allow Iran send humanitarian aid to the Gaza Strip.	1
Ethiopia said it would allow the World Food Program (WFP) to deliver food to some 1 million people, including in hard-to-reach rural areas.	1
Myanmar Government has said it would allow UN agencies access to parts of northern Rakhine state for humanitarian aid.	1
Assad regime said it would allow at least limited access for relief workers.	1
South Kordofan and Blue Nile have agreed to allow humanitarian access to rebel-held areas in both states.	1
Government military officials and a section of the opposition Sudan People’s Liberation Army in Opposition (SPLA-IO) agreed to allow humanitarian access and facilitate free movement of people and goods.	1
Sudanese government agreed to allow increased humanitarian access to Darfur.	1
Syria has agreed to allow access for ground convoys to deliver aid to 12 besieged areas during the month of June, the United Nations said Friday.	1
Burma has agreed to allow international aid into the areas devastated by Cyclone Nargis.	1
The European Union and the Mercosur bloc of South American countries have agreed on the draft text of a free-trade deal.	1
Canada and Costa Rica have agreed to start negotiations for a bilateral free trade agreement, the leaders of the two countries announced Monday.	1
The United Kingdom and the European Union have agreed a trade and cooperation agreement, an agreement on nuclear cooperation and an agreement on security procedures for exchanging and protecting classified Information.	1
Canada and the United Kingdom have agreed to a rollover trade deal, the countries announced on Saturday, promising to negotiate a more comprehensive agreement after the UK’s post-Brexit transition period ends.	1
UK and EU negotiators have agreed a landmark free trade agreement, just days before Britain is set to leave the single market when the Brexit transition period ends on 31 December.	1
India and MERCOSUR have agreed to give tariff concessions, ranging from 10% to 100% to the other side on 450 and 452 tariff lines respectively.	1
US and China have agreed to sign a first trade deal.	1
US president agreed to discontinue tariff on about $ 162 billion on Chinese goods and to cut an existing 15% levy on imports.	1
Japanese and the Australian armies have agreed to undertake joint military exercises.	1
Vice Admiral Johan Retief said South Africa would give Nigeria technical assistance in ship repairs and provide spare parts for its naval fleet.	1
Jordan and Britain have agreed to undertake joint military exercises this month but insisted that the maneuvers were in no way linked to neighbouring Iraq.	1
Kuwait and its gulf war allies agreed to stage a joint command exercise, the largest one since december 1991, a senior military official announced today.	1
Nigerian and British armed forces have agreed to undertake a joint military exercise early next year, defence minister Lt. Gen.  Theophilus Yakubu Danjuma disclosed Tuesday in Abuja.	1
The European Union's five biggest economies, including Britain and Germany, have agreed to share information on company ownership to try clamping down on tax evasion.	1
Trump and Putin have agreed to share information on North Korea.	1
Nearly 70 countries have agreed to share information from their banks as part of a U.S. law that targets Americans hiding assets overseas.	1
The Tokyo Stock Exchange and the New York Stock Exchange said Tuesday that they have agreed to share information on market transactions to ensure fairness and transparency in both markets.	1
Pakistan and Afghanistan's intelligence services have agreed to share information and even cooperate on the ground, according to Pakistani officials.	1
The United Nations is willing to send more resources to Colombia to help the Andean country care for hundreds of thousands of Venezuelans fleeing food shortages and economic devastation in their homeland.	1
The White House is willing to offer some military assistance to Turkey to assist an insurgency against neighboring Syria.	1
The US is willing to provide ammunition alongside humanitarian assistance to Turkey in Syria’s war-torn Idlib region.	1
The United States is willing to provide Brazil with up to $1.5 billion in additional loan guarantees and insurance to finance U.S. exports to the economically troubled nation, an administration official said Wednesday.	1
United States is willing to provide a third $1-billion loan guarantee to Ukraine that would be contingent upon Ukraine’s continued progress on corruption and tax reform.	1
The United States is willing to provide our military expertise to the United Nations to help the U.N. strengthen its planning and operations for peacekeeping.	1
Germany is willing to provide support together with other partners to avoid increased suffering of Palestinian refugees.	1
Australia is willing to withdraw its troops from Iraq if it was asked to do so by the upcoming interim Iraqi government.	1
Sudan is willing to withdraw its troops from Abyei, President Carter	1
Pakistan is willing to withdraw its troops from the disputed territory of Kashmir.	1
Russia is willing to withdraw its troops 500 miles east of the Elbe River, that is from East Germany and Poland as long as Western Allied troops in turn withdraw to 500 miles west of the Elbe, that is behind the Rhine.	1
US was willing to withdraw its troops as soon as a UN international force had been sent to Lebanon.	1
Honduras is willing to withdraw its troops from a five kilometer zone along the border.	1
Israel was willing to withdraw its troops from the West Bank cities of Hebron, Bethlehem and Jericho if the PA assumed strong control of the areas.	1
Egypt is willing to withdraw its troops if it can retain a civil administration in Gaza, El Auja and Faluja.	1
Palestinian factions have agreed to lay down their weapons in Syrian-controlled eastern Lebanon, but linked their disarmament to the disbanding of Lebanese militias.	1
The FARC said that they will lay down arms in exchange for being able to participate in politics.	1
Rebel fighters in the Deraa countryside said they will lay down their weapons and accept state rule last Friday.	1
